0.000152 meta= ffff880098563000 pi= 1 cwnd= 10 packetsout 0
1.046 meta= ffff880098563000 pi= 1 cwnd= 10 packetsout 0
1.04601 meta= ffff880098563000 pi= 1 cwnd= 10 packetsout 0
1.04613 meta= ffff880098563000 pi= 1 cwnd= 10 packetsout 0
1.0462 meta= ffff880098563000 pi= 1 cwnd= 10 packetsout 1
1.04622 meta= ffff880098563000 pi= 1 cwnd= 10 packetsout 2
1.04623 meta= ffff880098563000 pi= 1 cwnd= 10 packetsout 3
1.04635 meta= ffff880098563000 pi= 1 cwnd= 10 packetsout 4
1.04637 meta= ffff880098563000 pi= 1 cwnd= 10 packetsout 5
1.04648 meta= ffff880098563000 pi= 1 cwnd= 10 packetsout 6
1.04649 meta= ffff880098563000 pi= 1 cwnd= 10 packetsout 7
1.04659 meta= ffff880098563000 pi= 1 cwnd= 10 packetsout 8
1.04676 meta= ffff880098563000 pi= 1 cwnd= 10 packetsout 9
1.24636 meta= ffff880098563000 pi= 1 cwnd= 10 packetsout 9
1.24721 meta= ffff880098563000 pi= 1 cwnd= 10 packetsout 9
1.24722 meta= ffff880098563000 pi= 1 cwnd= 11 packetsout 9
1.24731 meta= ffff880098563000 pi= 1 cwnd= 11 packetsout 10
1.24738 meta= ffff880098563000 pi= 1 cwnd= 12 packetsout 10
1.24746 meta= ffff880098563000 pi= 1 cwnd= 14 packetsout 9
1.24747 meta= ffff880098563000 pi= 1 cwnd= 14 packetsout 10
1.24761 meta= ffff880098563000 pi= 1 cwnd= 15 packetsout 10
1.24762 meta= ffff880098563000 pi= 1 cwnd= 15 packetsout 11
1.24781 meta= ffff880098563000 pi= 1 cwnd= 15 packetsout 12
1.24782 meta= ffff880098563000 pi= 1 cwnd= 15 packetsout 13
1.24794 meta= ffff880098563000 pi= 1 cwnd= 17 packetsout 12
1.24811 meta= ffff880098563000 pi= 1 cwnd= 17 packetsout 13
1.24812 meta= ffff880098563000 pi= 1 cwnd= 17 packetsout 14
1.24858 meta= ffff880098563000 pi= 1 cwnd= 18 packetsout 14
1.24868 meta= ffff880098563000 pi= 1 cwnd= 18 packetsout 15
1.24913 meta= ffff880098563000 pi= 1 cwnd= 18 packetsout 16
1.24931 meta= ffff880098563000 pi= 1 cwnd= 18 packetsout 17
1.44734 meta= ffff880098563000 pi= 1 cwnd= 19 packetsout 17
1.44736 meta= ffff880098563000 pi= 1 cwnd= 19 packetsout 18
1.44822 meta= ffff880098563000 pi= 1 cwnd= 20 packetsout 18
1.44823 meta= ffff880098563000 pi= 1 cwnd= 20 packetsout 19
1.44835 meta= ffff880098563000 pi= 1 cwnd= 23 packetsout 17
1.44836 meta= ffff880098563000 pi= 1 cwnd= 23 packetsout 18
1.44853 meta= ffff880098563000 pi= 1 cwnd= 23 packetsout 19
1.44854 meta= ffff880098563000 pi= 1 cwnd= 23 packetsout 20
1.44867 meta= ffff880098563000 pi= 1 cwnd= 25 packetsout 19
1.44868 meta= ffff880098563000 pi= 1 cwnd= 25 packetsout 20
1.44908 meta= ffff880098563000 pi= 1 cwnd= 29 packetsout 17
1.44909 meta= ffff880098563000 pi= 1 cwnd= 29 packetsout 18
1.44923 meta= ffff880098563000 pi= 1 cwnd= 29 packetsout 19
1.44924 meta= ffff880098563000 pi= 1 cwnd= 29 packetsout 20
1.44941 meta= ffff880098563000 pi= 1 cwnd= 30 packetsout 20
1.44942 meta= ffff880098563000 pi= 1 cwnd= 30 packetsout 21
1.44969 meta= ffff880098563000 pi= 1 cwnd= 31 packetsout 21
1.4497 meta= ffff880098563000 pi= 1 cwnd= 31 packetsout 22
1.4501 meta= ffff880098563000 pi= 1 cwnd= 33 packetsout 21
1.45013 meta= ffff880098563000 pi= 1 cwnd= 33 packetsout 22
1.45045 meta= ffff880098563000 pi= 1 cwnd= 35 packetsout 21
1.45093 meta= ffff880098563000 pi= 1 cwnd= 36 packetsout 21
1.45094 meta= ffff880098563000 pi= 1 cwnd= 36 packetsout 22
1.45132 meta= ffff880098563000 pi= 1 cwnd= 36 packetsout 23
1.45142 meta= ffff880098563000 pi= 1 cwnd= 36 packetsout 24
1.45157 meta= ffff880098563000 pi= 1 cwnd= 36 packetsout 25
1.45169 meta= ffff880098563000 pi= 1 cwnd= 36 packetsout 26
1.4518 meta= ffff880098563000 pi= 1 cwnd= 36 packetsout 27
1.45191 meta= ffff880098563000 pi= 1 cwnd= 36 packetsout 28
1.45204 meta= ffff880098563000 pi= 1 cwnd= 36 packetsout 29
1.45215 meta= ffff880098563000 pi= 1 cwnd= 36 packetsout 30
1.45228 meta= ffff880098563000 pi= 1 cwnd= 36 packetsout 31
1.4524 meta= ffff880098563000 pi= 1 cwnd= 36 packetsout 32
1.45253 meta= ffff880098563000 pi= 1 cwnd= 36 packetsout 33
1.45264 meta= ffff880098563000 pi= 1 cwnd= 36 packetsout 34
1.45278 meta= ffff880098563000 pi= 1 cwnd= 36 packetsout 35
1.6482 meta= ffff880098563000 pi= 1 cwnd= 37 packetsout 35
1.64821 meta= ffff880098563000 pi= 1 cwnd= 37 packetsout 36
1.6483 meta= ffff880098563000 pi= 1 cwnd= 38 packetsout 36
1.6483 meta= ffff880098563000 pi= 1 cwnd= 38 packetsout 37
1.64911 meta= ffff880098563000 pi= 1 cwnd= 39 packetsout 37
1.64912 meta= ffff880098563000 pi= 1 cwnd= 39 packetsout 38
1.64929 meta= ffff880098563000 pi= 1 cwnd= 40 packetsout 38
1.6493 meta= ffff880098563000 pi= 1 cwnd= 40 packetsout 39
1.64945 meta= ffff880098563000 pi= 1 cwnd= 42 packetsout 38
1.64947 meta= ffff880098563000 pi= 1 cwnd= 42 packetsout 39
1.64965 meta= ffff880098563000 pi= 1 cwnd= 44 packetsout 38
1.64965 meta= ffff880098563000 pi= 1 cwnd= 44 packetsout 39
1.64985 meta= ffff880098563000 pi= 1 cwnd= 46 packetsout 38
1.64985 meta= ffff880098563000 pi= 1 cwnd= 46 packetsout 39
1.65002 meta= ffff880098563000 pi= 1 cwnd= 46 packetsout 40
1.65003 meta= ffff880098563000 pi= 1 cwnd= 46 packetsout 41
1.65011 meta= ffff880098563000 pi= 1 cwnd= 48 packetsout 40
1.65021 meta= ffff880098563000 pi= 1 cwnd= 48 packetsout 41
1.65034 meta= ffff880098563000 pi= 1 cwnd= 50 packetsout 40
1.65045 meta= ffff880098563000 pi= 1 cwnd= 50 packetsout 41
1.65059 meta= ffff880098563000 pi= 1 cwnd= 52 packetsout 40
1.65071 meta= ffff880098563000 pi= 1 cwnd= 52 packetsout 41
1.65083 meta= ffff880098563000 pi= 1 cwnd= 52 packetsout 42
1.65095 meta= ffff880098563000 pi= 1 cwnd= 52 packetsout 43
1.65108 meta= ffff880098563000 pi= 1 cwnd= 53 packetsout 43
1.65119 meta= ffff880098563000 pi= 1 cwnd= 53 packetsout 44
1.65133 meta= ffff880098563000 pi= 1 cwnd= 54 packetsout 44
1.6515 meta= ffff880098563000 pi= 1 cwnd= 54 packetsout 45
1.65158 meta= ffff880098563000 pi= 1 cwnd= 55 packetsout 45
