0.538059 meta= ffff88002d84c800 pi= 1 cwnd= 10 packetsout 0
0.538069 meta= ffff88002d84c800 pi= 1 cwnd= 10 packetsout 0
0.538181 meta= ffff88002d84c800 pi= 1 cwnd= 10 packetsout 0
0.538251 meta= ffff88002d84c800 pi= 1 cwnd= 10 packetsout 1
0.538268 meta= ffff88002d84c800 pi= 1 cwnd= 10 packetsout 2
0.538284 meta= ffff88002d84c800 pi= 1 cwnd= 10 packetsout 3
0.538397 meta= ffff88002d84c800 pi= 1 cwnd= 10 packetsout 4
0.538412 meta= ffff88002d84c800 pi= 1 cwnd= 10 packetsout 5
0.538512 meta= ffff88002d84c800 pi= 1 cwnd= 10 packetsout 6
0.538523 meta= ffff88002d84c800 pi= 1 cwnd= 10 packetsout 7
0.538618 meta= ffff88002d84c800 pi= 1 cwnd= 10 packetsout 8
0.538753 meta= ffff88002d84c800 pi= 1 cwnd= 10 packetsout 9
0.739558 meta= ffff88002d84c800 pi= 1 cwnd= 10 packetsout 9
0.739588 meta= ffff88002d84c800 pi= 1 cwnd= 10 packetsout 9
0.739684 meta= ffff88002d84c800 pi= 2 cwnd= 10 packetsout 1
0.739726 meta= ffff88002d84c800 pi= 3 cwnd= 10 packetsout 1
0.739753 meta= ffff88002d84c800 pi= 4 cwnd= 10 packetsout 1
0.739883 meta= ffff88002d84c800 pi= 1 cwnd= 11 packetsout 9
0.7399 meta= ffff88002d84c800 pi= 1 cwnd= 11 packetsout 10
0.740038 meta= ffff88002d84c800 pi= 1 cwnd= 14 packetsout 8
0.740051 meta= ffff88002d84c800 pi= 1 cwnd= 14 packetsout 9
0.740159 meta= ffff88002d84c800 pi= 1 cwnd= 16 packetsout 8
0.74017 meta= ffff88002d84c800 pi= 1 cwnd= 16 packetsout 9
0.740356 meta= ffff88002d84c800 pi= 1 cwnd= 18 packetsout 8
0.740368 meta= ffff88002d84c800 pi= 1 cwnd= 18 packetsout 9
0.740458 meta= ffff88002d84c800 pi= 1 cwnd= 18 packetsout 10
0.740469 meta= ffff88002d84c800 pi= 1 cwnd= 18 packetsout 11
0.740638 meta= ffff88002d84c800 pi= 1 cwnd= 18 packetsout 12
0.740744 meta= ffff88002d84c800 pi= 1 cwnd= 18 packetsout 13
0.740871 meta= ffff88002d84c800 pi= 1 cwnd= 18 packetsout 14
